datetime_local,FEM
2016-01-19 13:00:00,0.01875
2016-01-19 14:00:00,0.018416666666666668
2016-01-19 15:00:00,0.01783333333333333
2016-01-19 16:00:00,0.01715384615384615
2016-01-19 17:00:00,0.014846153846153846
2016-01-19 18:00:00,0.012923076923076926
2016-01-19 19:00:00,0.012461538461538465
2016-01-19 20:00:00,0.011769230769230771
2016-01-19 21:00:00,0.009461538461538462
2016-01-19 22:00:00,0.006416666666666668
2016-01-19 23:00:00,0.004454545454545455
2016-01-20 00:00:00,0.008153846153846154
2016-01-20 01:00:00,0.00976923076923077
2016-01-20 02:00:00,0.009307692307692307
2016-01-20 03:00:00,0.0081
2016-01-20 04:00:00,0.013
2016-01-20 05:00:00,0.006692307692307693
2016-01-20 06:00:00,0.004615384615384617
2016-01-20 07:00:00,0.004615384615384617
2016-01-20 08:00:00,0.006461538461538462
2016-01-20 09:00:00,0.012769230769230772
2016-01-20 10:00:00,0.01753846153846154
2016-01-20 11:00:00,0.023230769230769235
2016-01-20 12:00:00,0.026500000000000006
2016-01-20 13:00:00,0.02692307692307693
2016-01-20 14:00:00,0.02776923076923077
2016-01-20 15:00:00,0.02669230769230769
2016-01-20 16:00:00,0.023153846153846157
2016-01-20 17:00:00,0.017538461538461537
2016-01-20 18:00:00,0.014615384615384617
2016-01-20 19:00:00,0.009692307692307693
2016-01-20 20:00:00,0.004923076923076923
2016-01-20 21:00:00,0.006076923076923077
2016-01-20 22:00:00,0.008
2016-01-20 23:00:00,0.007272727272727272
2016-01-21 00:00:00,0.008666666666666668
2016-01-21 01:00:00,0.007461538461538462
2016-01-21 02:00:00,0.006769230769230769
2016-01-21 03:00:00,0.0068000000000000005
2016-01-21 05:00:00,0.0072499999999999995
2016-01-21 06:00:00,0.006083333333333334
2016-01-21 07:00:00,0.005416666666666667
2016-01-21 08:00:00,0.00825
2016-01-21 09:00:00,0.009916666666666669
2016-01-21 10:00:00,0.017833333333333333
2016-01-21 11:00:00,0.024500000000000004
2016-01-21 12:00:00,0.03000000000000001
2016-01-21 13:00:00,0.033461538461538466
2016-01-21 14:00:00,0.03315384615384616
2016-01-21 15:00:00,0.029538461538461548
2016-01-21 16:00:00,0.021846153846153852
2016-01-21 17:00:00,0.011846153846153848
2016-01-21 18:00:00,0.007846153846153846
2016-01-21 19:00:00,0.00576923076923077
2016-01-21 20:00:00,0.007153846153846154
2016-01-21 21:00:00,0.007461538461538462
2016-01-21 22:00:00,0.007666666666666666
2016-01-21 23:00:00,0.009454545454545455
2016-01-22 00:00:00,0.008769230769230769
2016-01-22 01:00:00,0.008384615384615386
2016-01-22 02:00:00,0.008461538461538461
2016-01-22 03:00:00,0.006500000000000001
2016-01-22 04:00:00,0.0
2016-01-22 05:00:00,0.0042499999999999994
2016-01-22 06:00:00,0.0027500000000000003
2016-01-22 07:00:00,0.0026153846153846158
2016-01-22 08:00:00,0.004833333333333334
2016-01-22 09:00:00,0.007
2016-01-22 10:00:00,0.013583333333333334
2016-01-22 11:00:00,0.019083333333333334
2016-01-22 12:00:00,0.02441666666666667
2016-01-22 13:00:00,0.025333333333333336
2016-01-22 14:00:00,0.025833333333333337
2016-01-22 15:00:00,0.024692307692307694
2016-01-22 16:00:00,0.019769230769230768
2016-01-22 17:00:00,0.009153846153846155
2016-01-22 18:00:00,0.008333333333333333
2016-01-22 19:00:00,0.010916666666666667
2016-01-22 20:00:00,0.013249999999999998
2016-01-22 21:00:00,0.012416666666666668
2016-01-22 22:00:00,0.009333333333333334
2016-01-22 23:00:00,0.009272727272727273
2016-01-23 00:00:00,0.0065
2016-01-23 01:00:00,0.004461538461538462
2016-01-23 02:00:00,0.0035833333333333338
2016-01-23 03:00:00,0.0039
2016-01-23 05:00:00,0.0022500000000000003
2016-01-23 06:00:00,0.0020769230769230773
2016-01-23 07:00:00,0.0027500000000000003
2016-01-23 08:00:00,0.0026153846153846158
2016-01-23 09:00:00,0.005
2016-01-23 10:00:00,0.009538461538461539
2016-01-23 11:00:00,0.013153846153846155
2016-01-23 12:00:00,0.01675
2016-01-23 13:00:00,0.021416666666666667
2016-01-23 14:00:00,0.02391666666666667
2016-01-23 15:00:00,0.02641666666666667
2016-01-23 16:00:00,0.02715384615384616
2016-01-23 17:00:00,0.029384615384615394
2016-01-23 18:00:00,0.028615384615384615
2016-01-23 19:00:00,0.024769230769230773
2016-01-23 20:00:00,0.021692307692307698
2016-01-23 21:00:00,0.019384615384615386
2016-01-23 22:00:00,0.016083333333333335
2016-01-23 23:00:00,0.014727272727272728
2016-01-24 00:00:00,0.017769230769230773
2016-01-24 01:00:00,0.016846153846153848
2016-01-24 02:00:00,0.017692307692307695
2016-01-24 03:00:00,0.019000000000000003
2016-01-24 04:00:00,0.04
2016-01-24 05:00:00,0.017
2016-01-24 06:00:00,0.016692307692307694
2016-01-24 07:00:00,0.011692307692307695
2016-01-24 08:00:00,0.016
2016-01-24 09:00:00,0.025846153846153852
2016-01-24 10:00:00,0.03184615384615385
2016-01-24 11:00:00,0.03476923076923077
2016-01-24 12:00:00,0.038769230769230764
2016-01-24 13:00:00,0.04146153846153845
2016-01-24 14:00:00,0.04246153846153845
2016-01-24 15:00:00,0.04149999999999999
2016-01-24 16:00:00,0.037916666666666675
2016-01-24 17:00:00,0.032
2016-01-24 18:00:00,0.026769230769230767
2016-01-24 19:00:00,0.022615384615384617
2016-01-24 20:00:00,0.020846153846153848
2016-01-24 21:00:00,0.018000000000000002
2016-01-24 22:00:00,0.012166666666666668
2016-01-24 23:00:00,0.014454545454545454
2016-01-25 00:00:00,0.017461538461538466
2016-01-25 01:00:00,0.01730769230769231
2016-01-25 02:00:00,0.015230769230769233
2016-01-25 03:00:00,0.014222222222222223
2016-01-25 04:00:00,0.023
2016-01-25 05:00:00,0.010615384615384617
2016-01-25 06:00:00,0.009923076923076923
2016-01-25 07:00:00,0.009461538461538464
2016-01-25 08:00:00,0.014000000000000004
2016-01-25 09:00:00,0.020615384615384615
2016-01-25 10:00:00,0.025500000000000005
2016-01-25 11:00:00,0.031416666666666676
2016-01-25 12:00:00,0.03533333333333333
2016-01-25 13:00:00,0.03692307692307692
2016-01-25 14:00:00,0.03776923076923076
2016-01-25 15:00:00,0.03584615384615385
2016-01-25 16:00:00,0.03484615384615385
2016-01-25 17:00:00,0.028538461538461547
2016-01-25 18:00:00,0.021153846153846155
2016-01-25 19:00:00,0.016
